UnitID,TimeStamp,EquipmentBarcoding,ItemNumber,ItemName,ItemCategory,ItemCount,AssetTag,SerialNumber,AssetType,Manufacture,Model,EquipCondition,Cost,DatePurchased,OwnOrLeased
0,10/31/12 9:47,,12460,TENNENT FLOOR SCRUBBERS,SPEC CLEANING EQUIPMENT,EACH,M0000872,90018110279923,Serialized,NA,Tennent,OK,,,Own
0,10/19/12 10:53,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000198,,Serialized,NA,NA,OK,,,Own
0,11/1/12 10:14,,12162,PRESSURE WASHER GAS,PRESSURE WASHERS,EACH,M0000882,10061471,Serialized,NA,5000 psi,OK,,,Own
0,11/1/12 13:14,,12242,CARPET PULLER ELEC,TILE & CARPET REMOVAL TOOLS,EACH,M0000877,042970812,Serialized,NA,Leeson,OK,,,Own
0,11/1/12 13:14,,12242,CARPET PULLER ELEC,TILE & CARPET REMOVAL TOOLS,EACH,M0000880,,Serialized,NA,,OK,,,Own
0,11/1/12 13:14,,12242,CARPET PULLER ELEC,TILE & CARPET REMOVAL TOOLS,EACH,M0000843,,Serialized,NA,,OK,,,Own
0,11/1/12 13:15,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000254,,Serialized,NA,ACM,OK,,,Own
0,11/1/12 7:37,,12113,SMALL VACUUM-AROM,HEPA'S / VACUUMS,EACH,M0000876,0256,Serialized,NA,ACM,OK,,,Own
0,11/1/12 10:11,,12362,SMALL GAS GENERATOR,EQUIPMENT/MATERIALS,EACH,M0000888,,Serialized,NA,Honda,OK,,,Own
0,11/1/12 10:11,,12362,SMALL GAS GENERATOR,EQUIPMENT/MATERIALS,EACH,M0000864,,Serialized,NA,McCulloch,OK,,,Own
0,11/1/12 10:11,,12362,SMALL GAS GENERATOR,EQUIPMENT/MATERIALS,EACH,M0000862,,Serialized,NA,Briggs & Straton,OK,,,Own
0,11/1/12 10:12,,12362,SMALL GAS GENERATOR,EQUIPMENT/MATERIALS,EACH,M0000887,2312002595,Serialized,NA,Porter & Cable,OK,,,Own
0,11/1/12 10:13,,12162,PRESSURE WASHER GAS,PRESSURE WASHERS,EACH,M0000886,,Serialized,NA,,OK,,,Own
0,11/1/12 10:13,,12162,PRESSURE WASHER GAS,PRESSURE WASHERS,EACH,M0000884,,Serialized,NA,,OK,,,Own
0,10/31/12 9:27,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000875,1100003317,Serialized,Mastercraft,HVAC,OK,,,Own
0,11/1/12 10:14,,12162,PRESSURE WASHER GAS,PRESSURE WASHERS,EACH,M0000881,04081794,Serialized,NA,5000 psi,OK,,,Own
0,10/31/12 9:27,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000874,1100003311,Serialized,Mastercraft,HVAC,OK,,,Own
0,11/1/12 10:14,,12160,PRESSURE WASHER 110,PRESSURE WASHERS,EACH,M0000889,002,Serialized,NA,,OK,,,Own
0,11/1/12 10:15,,12160,PRESSURE WASHER 110,PRESSURE WASHERS,EACH,M0000850,000003,Serialized,NA,,OK,,,Own
0,10/30/12 14:41,,12140,AIRLESS,AIRLESS EQUIPMENT,EACH,M0000911,,Serialized,NA,,OK,,,Own
0,10/30/12 14:41,,12140,AIRLESS,AIRLESS EQUIPMENT,EACH,M0000910,000103,Serialized,NA,,OK,,,Own
0,10/31/12 8:41,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000907,,Serialized,NA,,OK,,,Own
0,10/31/12 8:42,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000921,,Serialized,NA,,OK,,,Own
0,10/31/12 8:42,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000906,,Serialized,NA,,OK,,,Own
0,10/31/12 8:58,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000904,,Serialized,NA,HVAC,OK,,,Own
0,10/31/12 9:11,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000901,003,Serialized,Mastercraft,,OK,,,Own
0,10/31/12 9:11,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000902,000002,Serialized,NA,HVAC,OK,,,Own
0,10/31/12 9:16,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000899,P95G32460,Serialized,Mastercraft,ACM,OK,,,Own
0,10/19/12 10:56,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000206,002009746,Serialized,NA,NA,OK,,,Own
0,11/1/12 10:13,,12162,PRESSURE WASHER GAS,PRESSURE WASHERS,EACH,M0000883,12082747,Serialized,Northstar,,OK,,,Own
0,10/19/12 14:57,,12362,SMALL GAS GENERATOR,EQUIPMENT/MATERIALS,EACH,000409,,Serialized,NA,Honda EU 2000 i #2,OK,,,Own
0,10/31/12 9:52,,12463,TENNENT SQUEEGY VAC,SPEC CLEANING EQUIPMENT,EACH,M0000865,60767310391712,Serialized,NA,T1,OK,,,Own
0,10/19/12 11:17,,12271,DEMO HAMMER,POWER TOOLS,EACH,000258,1489000169,Serialized,NA,Bosch,OK,,,Own
0,10/30/12 8:42,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000969,,Serialized,NA,,OK,,,Own
0,10/30/12 8:42,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000799,,Serialized,NA,,OK,,,Own
0,10/30/12 8:43,,12445,DUMP CART .05 YD,MATERIAL HANDLING,EACH,M0000798,,Serialized,NA,,OK,,,Own
0,10/30/12 8:43,,12445,DUMP CART .05 YD,MATERIAL HANDLING,EACH,M0000818,,Serialized,NA,,OK,,,Own
0,10/19/12 11:17,,12271,DEMO HAMMER,POWER TOOLS,EACH,000257,0017,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 14:39,,12271,DEMO HAMMER,POWER TOOLS,EACH,000276,104000048,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 14:39,,12269,SAWZALL,POWER TOOLS,EACH,000280,B36A610220358,Serialized,NA,Milwaukee,OK,,,Own
0,10/19/12 14:40,,12269,SAWZALL,POWER TOOLS,EACH,000279,,Serialized,NA,NA,OK,,,Own
0,10/19/12 14:40,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000278,009016259,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 11:07,,12262,BAND SAW,POWER TOOLS,EACH,000233,678J405100832,Serialized,NA,Milwaukee,OK,,,Own
0,10/19/12 14:57,,12362,SMALL GAS GENERATOR,EQUIPMENT/MATERIALS,EACH,000408,,Serialized,NA,Honda EU 2000 i #1,OK,,,Own
0,10/19/12 11:06,,12262,BAND SAW,POWER TOOLS,EACH,000232,678J403050393,Serialized,NA,Milwaukee,OK,,,Own
0,10/19/12 15:01,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000287,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:02,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000286,040707,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:02,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000248,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:03,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000284,201001720,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:03,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000285,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:03,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000293,202026324,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:04,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000292,202026225,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:04,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000273,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:05,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000274,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:05,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000275,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:06,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000289,407006311,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:07,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,000291,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 14:42,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000277,,Serialized,NA,NA,OK,,,Own
0,10/19/12 11:00,,000221,SKIL SAW,POWER TOOLS,EACH,000215,001926447,Serialized,NA,Bosch,OK,,,Own
0,10/22/12 8:50,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000128,,Serialized,NA,DEMO,OK,,,Own
0,10/19/12 10:57,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000207,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:57,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000202,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:57,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000204,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:57,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000203,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:58,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000228,00287,Serialized,NA,Dewalt,OK,,,Own
0,10/19/12 10:58,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000229,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:59,,000221,SKIL SAW,POWER TOOLS,EACH,000217,291418929,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 10:59,,000221,SKIL SAW,POWER TOOLS,EACH,000220,HC679230,Serialized,NA,Skilsaw,OK,,,Own
0,10/19/12 10:59,,000221,SKIL SAW,POWER TOOLS,EACH,000219,609095781,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 11:00,,000221,SKIL SAW,POWER TOOLS,EACH,000218,791015959,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 11:07,,12262,BAND SAW,POWER TOOLS,EACH,000235,104001172,Serialized,NA,Bosch Electric,OK,,,Own
0,10/19/12 11:00,,000221,SKIL SAW,POWER TOOLS,EACH,000213,291418989,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 10:56,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000208,683605803,Serialized,NA,Bosch,OK,,,Own
0,10/31/12 10:16,,12461,TENNENT 8210 SWEEPER,SPEC CLEANING EQUIPMENT,EACH,M0000260,821010179,Serialized,NA,Tennent,OK,,,Own
0,10/30/12 8:41,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000800,,Serialized,NA,,OK,,,Own
0,10/30/12 8:42,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000708,,Serialized,NA,,OK,,,Own
0,10/19/12 11:01,,12269,SAWZALL,POWER TOOLS,EACH,000247,,Serialized,NA,NA,OK,,,Own
0,10/19/12 11:02,,12269,SAWZALL,POWER TOOLS,EACH,000246,00186,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 11:02,,12269,SAWZALL,POWER TOOLS,EACH,000241,,Serialized,NA,NA,OK,,,Own
0,10/19/12 11:03,,12269,SAWZALL,POWER TOOLS,EACH,000245,,Serialized,NA,NA,OK,,,Own
0,10/19/12 11:03,,12269,SAWZALL,POWER TOOLS,EACH,000240,,Serialized,NA,NA,OK,,,Own
0,10/19/12 11:03,,12269,SAWZALL,POWER TOOLS,EACH,000249,,Serialized,NA,NA,OK,,,Own
0,10/19/12 11:05,,12262,BAND SAW,POWER TOOLS,EACH,000237,C05AD11090140,Serialized,NA,Milwaukee,OK,,,Own
0,10/19/12 11:06,,12262,BAND SAW,POWER TOOLS,EACH,000236,678J405100885,Serialized,NA,Milwaukee,OK,,,Own
0,10/19/12 11:06,,12262,BAND SAW,POWER TOOLS,EACH,000231,0067880342,Serialized,NA,Milwaukee,OK,,,Own
0,10/19/12 11:00,,000221,SKIL SAW,POWER TOOLS,EACH,000216,682955997,Serialized,NA,Bosch,OK,,,Own
0,11/1/12 10:20,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000847,M060606,Serialized,Aerospace,DEMO,OK,,,Own
0,11/5/12 8:38,,12130,EURO CLEAN VAC,HEPA'S / VACUUMS,EACH,000180,011800077,Serialized,Euroclean,,OK,,,Own
0,11/5/12 10:43,,12130,EURO CLEAN VAC,HEPA'S / VACUUMS,EACH,M0000663,,Serialized,NA,HVAC,OK,,,Own
0,11/5/12 10:44,,12130,EURO CLEAN VAC,HEPA'S / VACUUMS,EACH,M0000664,,Serialized,NA,HVAC,OK,,,Own
0,11/2/12 9:55,,12150,DRAMM SPRAYER,AIRLESS EQUIPMENT,EACH,M0000821,,Serialized,NA,,OK,,,Own
0,11/2/12 9:57,,12150,DRAMM SPRAYER,AIRLESS EQUIPMENT,EACH,M0000822,042000AC,Serialized,NA,Deckhand,OK,,,Own
0,11/2/12 10:04,,12150,DRAMM SPRAYER,AIRLESS EQUIPMENT,EACH,M0000837,1042000AC,Serialized,NA,Deckhand,OK,,,Own
0,11/2/12 10:15,,12271,DEMO HAMMER,POWER TOOLS,EACH,000173,788002366,Serialized,NA,Bosch,OK,,,Own
0,11/2/12 10:15,,12271,DEMO HAMMER,POWER TOOLS,EACH,000172,204000849,Serialized,NA,Bosch,OK,,,Own
0,11/1/12 10:15,,12160,PRESSURE WASHER 110,PRESSURE WASHERS,EACH,M0000849,,Serialized,NA,,OK,,,Own
0,11/1/12 10:15,,12168,HOTSY,PRESSURE WASHERS,EACH,M0000851,000008,Serialized,Hotsy,,OK,,,Own
0,11/1/12 10:15,,12150,DRAMM SPRAYER,AIRLESS EQUIPMENT,EACH,M0000848,,Serialized,NA,,OK,,,Own
0,1/17/13 10:10,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,001035,0G452207,Serialized,Vertex Standard,,OK,,,Own
0,11/1/12 10:18,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000073,,Serialized,NA,Demo,OK,,,Own
0,1/16/13 15:58,,12262,BAND SAW,POWER TOOLS,EACH,001028,678J405100835,Serialized,Milwaukee,,OK,,,Own
0,11/1/12 10:21,,12362,SMALL GAS GENERATOR,EQUIPMENT/MATERIALS,EACH,M0000846,,Serialized,NA,Miller,OK,,,Own
0,11/1/12 10:22,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000824,0063,Serialized,Aerospace,DEMO,OK,,,Own
0,11/1/12 10:23,,12329,220 AIR COMPRESSOR,DUCT MATERIALS/EQUIPMENT,EACH,M0000854,,Serialized,NA,,OK,,,Own
0,11/1/12 10:23,,12329,220 AIR COMPRESSOR,DUCT MATERIALS/EQUIPMENT,EACH,M0000853,,Serialized,NA,,OK,,,Own
0,11/1/12 10:23,,12329,220 AIR COMPRESSOR,DUCT MATERIALS/EQUIPMENT,EACH,M0000855,,Serialized,NA,,OK,,,Own
0,11/2/12 10:15,,12271,DEMO HAMMER,POWER TOOLS,EACH,000174,,Serialized,NA,,OK,,,Own
0,10/29/12 14:49,,12264,GRINDER,POWER TOOLS,EACH,000545,,Serialized,NA,"7"" Bosch",OK,,,Own
0,10/29/12 14:50,,12264,GRINDER,POWER TOOLS,EACH,000546,,Serialized,NA,"5"" Bosch",OK,,,Own
0,10/22/12 10:55,,12264,  GRINDER,POWER TOOLS,EACH,000427,107000673,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:55,,12264,  GRINDER,POWER TOOLS,EACH,000428,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:55,,12264,  GRINDER,POWER TOOLS,EACH,000430,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,11/1/12 10:17,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000187,,Serialized,NA,Demo,OK,,,Own
0,1/16/13 15:37,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001014,786001058,Serialized,Bosch,,OK,,,Own
0,10/22/12 8:50,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000074,,Serialized,NA,DEMO,OK,,,Own
0,1/16/13 15:19,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001001,002009900,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:21,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001002,692002880,Serialized,Bosch,Impactor,OK,,,Own
0,1/16/13 15:23,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001003,0601912460,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:25,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001004,10800915,Serialized,Bosch,Impactor,OK,,,Own
0,1/16/13 15:27,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001005,203000477,Serialized,Bosch,Impactor,OK,,,Own
0,1/16/13 15:30,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001006,110014531,Serialized,Bosch,Impactor,OK,,,Own
0,1/16/13 15:30,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001008,1902398,Serialized,Bosch,Impactor,OK,,,Own
0,1/16/13 15:32,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001009,0601916370,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:32,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001010,110197922,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:34,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001012,0601993H10,Serialized,Bosch,,OK,,,Own
0,11/5/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000860,P05E90211,Serialized,Mastercraft,,OK,,,Own
0,1/16/13 15:35,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001013,0601912460,Serialized,Bosch,,OK,,,Own
0,11/2/12 11:13,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000179,,Serialized,NA,Dewalt,OK,,,Own
0,1/16/13 15:44,,12265,SKIL SAW,POWER TOOLS,EACH,001015,679230,Serialized,Skilsaw,,OK,,,Own
0,1/16/13 15:45,,12265,SKIL SAW,POWER TOOLS,EACH,001016,39387,Serialized,Dewalt,,OK,,,Own
0,1/16/13 15:45,,12265,SKIL SAW,POWER TOOLS,EACH,001017,418929,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:46,,12265,SKIL SAW,POWER TOOLS,EACH,001018,609095,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:47,,12265,SKIL SAW,POWER TOOLS,EACH,001019,10660,Serialized,Dewalt,,OK,,,Own
0,1/16/13 15:51,,12265,SKIL SAW,POWER TOOLS,EACH,001022,000286,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:51,,12265,SKIL SAW,POWER TOOLS,EACH,001023,955997,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:54,,12271,DEMO HAMMER,POWER TOOLS,EACH,001024,782000639,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:55,,12271,DEMO HAMMER,POWER TOOLS,EACH,001025,108001473,Serialized,Bosch,,OK,,,Own
0,1/16/13 15:56,,12262,BAND SAW,POWER TOOLS,EACH,001026,0067893010,Serialized,Milwaukee,,OK,,,Own
0,1/16/13 15:58,,12262,BAND SAW,POWER TOOLS,EACH,001027,678J404420711,Serialized,Milwaukee,,OK,,,Own
0,10/22/12 10:57,,000419,  GRINDER,POWER TOOLS,EACH,000442,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,1/16/13 15:34,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,001011,0601912460,Serialized,Bosch,,OK,,,Own
0,12/3/12 12:48,,12364,GAS HEATER,EQUIPMENT/MATERIALS,EACH,M0000579,,Serialized,NA,,OK,,,Own
0,10/22/12 10:56,,000444,  GRINDER,POWER TOOLS,EACH,000443,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,12/14/12 10:20,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000384,000348,Serialized,Aerospace,HVAC,OK,,,Own
0,12/14/12 10:20,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000385,000041,Serialized,Aerospace,HVAC,OK,,,Own
0,12/14/12 10:23,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000372,000403,Serialized,Aerospace,ACM,OK,,,Own
0,12/14/12 10:27,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000361,,Serialized,NA,,OK,,,Own
0,12/14/12 10:27,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000362,,Serialized,NA,,OK,,,Own
0,12/14/12 10:39,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000451,,Serialized,NA,,OK,,,Own
0,12/14/12 10:39,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000365,,Serialized,NA,,OK,,,Own
0,12/14/12 10:44,,12446,DUMP CART 1 YD,MATERIAL HANDLING,EACH,M0000373,,Serialized,NA,,OK,,,Own
0,12/14/12 10:50,,12313,S C 3000 (W/HOSE & CORD),DUCT MATERIALS/EQUIPMENT,EACH,M0000553,50204,Serialized,Vac Systems,,OK,,,Own
0,12/14/12 10:51,,12313,S C 3000 (W/HOSE & CORD),DUCT MATERIALS/EQUIPMENT,EACH,M0000253,136200,Serialized,Vac Systems,,OK,,,Own
0,1/7/13 9:17,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000571,,Serialized,NA,,OK,,,Own
0,12/3/12 12:47,,12364,GAS HEATER,EQUIPMENT/MATERIALS,EACH,M0000578,,Serialized,NA,,OK,,,Own
0,1/7/13 9:14,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000437,,Serialized,NA,,OK,,,Own
0,12/4/12 9:44,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000376,,Serialized,NA,,OK,,,Own
0,12/3/12 12:28,,12441,TWO WHEEL DOLLY,MATERIAL HANDLING,EACH,M0000378,,Serialized,NA,,OK,,,Own
0,11/27/12 11:17,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000416,,Serialized,NA,,OK,,,Own
0,11/28/12 8:37,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000403,000313,Serialized,Aerospace,ACM,OK,,,Own
0,11/29/12 8:34,,12193,4' LADDER,LADDERS/SCAFFOLDING,EACH,M0000551,,Serialized,NA,,OK,,,Own
0,11/29/12 12:07,,12447,SHEETROCK CART,MATERIAL HANDLING,EACH,M0000589,,Serialized,NA,,OK,,,Own
0,11/29/12 12:07,,12447,SHEETROCK CART,MATERIAL HANDLING,EACH,M0000549,,Serialized,NA,,OK,,,Own
0,11/29/12 12:11,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000413,000328,Serialized,Aerospace,ACM,OK,,,Own
0,11/29/12 12:12,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000548,000012,Serialized,Micro Trap,ACM,OK,,,Own
0,11/1/12 13:13,,12340,ELECTRIC PANEL/CORD,EQUIPMENT/MATERIALS,EACH,M0000829,,Serialized,NA,,OK,,,Own
0,11/29/12 12:18,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000544,000037,Serialized,Aerospace,ACM,OK,,,Own
0,10/23/12 10:50,,12389,FOREMAN'S GANG BOX,EQUIPMENT/MATERIALS,EACH,M0000737,,Serialized,NA,Chuck Juelfs,OK,,,Own
0,12/14/12 10:55,,12331,TURBO JET 4200,DUCT MATERIALS/EQUIPMENT,EACH,M0000247,,Serialized,Vac Systems,,OK,,,Own
0,1/7/13 9:28,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000472,,Serialized,NA,,OK,,,Own
0,1/17/13 10:09,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,001034,1D2B915301,Serialized,Vertex Standard,,OK,,,Own
0,10/22/12 10:57,,000419,  GRINDER,POWER TOOLS,EACH,000465,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:57,,000419,  GRINDER,POWER TOOLS,EACH,000466,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:57,,000419,  GRINDER,POWER TOOLS,EACH,000467,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:58,,000419,  GRINDER,POWER TOOLS,EACH,000468,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:58,,000419,  GRINDER,POWER TOOLS,EACH,000470,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:58,,,  GRINDER,POWER TOOLS,EACH,000472,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:58,,000419,  GRINDER,POWER TOOLS,EACH,000473,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,10/22/12 10:58,,000419,  GRINDER,POWER TOOLS,EACH,000445,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,1/7/13 9:48,,12113,SMALL VACUUM-AROM,HEPA'S / VACUUMS,EACH,M0000519,000200,Serialized,NA,ACM,OK,,,Own
0,1/7/13 9:50,,12447,SHEETROCK CART,MATERIAL HANDLING,EACH,M0000574,,Serialized,NA,,OK,,,Own
0,12/14/12 10:14,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000382,040908RR,Serialized,Aerospace,ACM,OK,,,Own
0,1/7/13 9:28,,12195,8' LADDER,LADDERS/SCAFFOLDING,EACH,M0000448,,Serialized,NA,,OK,,,Own
0,10/22/12 10:56,,000419,  GRINDER,POWER TOOLS,EACH,000438,,Serialized,NA,Bosch cup grinder,OK,,,Own
0,1/7/13 9:28,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000470,,Serialized,NA,,OK,,,Own
0,1/7/13 9:34,,12447,SHEETROCK CART,MATERIAL HANDLING,EACH,,,Serialized,NA,,OK,,,Own
0,1/7/13 9:35,,12448,PALLET JACK,MATERIAL HANDLING,EACH,M0000512,,Serialized,NA,,OK,,,Own
0,1/7/13 9:35,,12448,PALLET JACK,MATERIAL HANDLING,EACH,M0000513,,Serialized,NA,,OK,,,Own
0,1/7/13 9:41,,12448,PALLET JACK,MATERIAL HANDLING,EACH,M0000511,,Serialized,NA,,OK,,,Own
0,12/20/12 10:53,,12447,SHEETROCK CART,MATERIAL HANDLING,EACH,M0000576,,Serialized,NA,,OK,,,Own
0,1/7/13 9:14,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000441,,Serialized,NA,,OK,,,Own
0,1/7/13 9:14,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000440,,Serialized,NA,,OK,,,Own
0,1/7/13 9:14,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000439,,Serialized,NA,,OK,,,Own
0,1/7/13 9:14,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000438,,Serialized,NA,,OK,,,Own
0,1/7/13 9:14,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000436,,Serialized,NA,,OK,,,Own
0,1/7/13 9:14,,12444,WHEEL BARREL,MATERIAL HANDLING,EACH,M0000435,,Serialized,NA,,OK,,,Own
0,1/7/13 9:28,,12193,4' LADDER,LADDERS/SCAFFOLDING,EACH,M0000584,,Serialized,NA,,OK,,,Own
0,1/17/13 13:20,,12232,HAMMER DRILL,DRILLS & DRILL BITS,EACH,001065,103027386,Serialized,Bosch,,OK,,,Own
